Date,Market,Open,Jodi,Close,Jodis,Pattis
30/12/2024,Kalyan,580,39.0,144,,
31/12/2024,Kalyan,379,94.0,257,,
01/01/2025,Kalyan,229,33.0,599,,
02/01/2025,Kalyan,447,58.0,125,,
03/01/2025,Kalyan,344,11.0,470,,
04/01/2025,Kalyan,178,63.0,337,,
06/01/2025,Kalyan,388,91.0,100,,
07/01/2025,Kalyan,178,69.0,135,,
08/01/2025,Kalyan,358,60.0,127,,
09/01/2025,Kalyan,449,71.0,128,,
10/01/2025,Kalyan,350,85.0,267,,
11/01/2025,Kalyan,390,20.0,370,,
13/01/2025,Kalyan,180,95.0,357,,
14/01/2025,Kalyan,138,28.0,279,,
15/01/2025,Kalyan,236,11.0,588,,
16/01/2025,Kalyan,679,29.0,270,,
17/01/2025,Kalyan,390,28.0,350,,
18/01/2025,Kalyan,470,18.0,189,,
20/01/2025,Kalyan,257,47.0,458,,
21/01/2025,Kalyan,800,83.0,148,,
22/01/2025,Kalyan,149,45.0,357,,
23/01/2025,Kalyan,260,80.0,145,,
24/01/2025,Kalyan,256,33.0,689,,
25/01/2025,Kalyan,489,18.0,369,,
27/01/2025,Kalyan,289,96.0,349,,
28/01/2025,Kalyan,589,25.0,267,,
29/01/2025,Kalyan,250,78.0,369,,
30/01/2025,Kalyan,690,59.0,478,,
31/01/2025,Kalyan,580,30.0,550,,
01/02/2025,Kalyan,270,94.0,167,,
03/02/2025,Kalyan,136,8.0,189,,
04/02/2025,Kalyan,267,55.0,357,,
05/02/2025,Kalyan,280,4.0,239,,
06/02/2025,Kalyan,678,14.0,149,,
07/02/2025,Kalyan,159,55.0,690,,
08/02/2025,Kalyan,348,51.0,678,,
10/02/2025,Kalyan,359,71.0,470,,
11/02/2025,Kalyan,336,27.0,179,,
12/02/2025,Kalyan,480,21.0,155,,
13/02/2025,Kalyan,679,23.0,670,,
14/02/2025,Kalyan,180,95.0,348,,
15/02/2025,Kalyan,138,29.0,225,,
17/02/2025,Kalyan,255,21.0,137,,
18/02/2025,Kalyan,470,19.0,900,,
19/02/2025,Kalyan,247,33.0,788,,
20/02/2025,Kalyan,399,17.0,179,,
21/02/2025,Kalyan,269,76.0,556,,
22/02/2025,Kalyan,224,84.0,455,,
24/02/2025,Kalyan,447,57.0,269,,
25/02/2025,Kalyan,367,65.0,267,,
26/02/2025,Kalyan,136,6.0,457,,
27/02/2025,Kalyan,180,97.0,179,,
28/02/2025,Kalyan,270,93.0,337,,
01/03/2025,Kalyan,690,53.0,120,,
03/03/2025,Kalyan,778,21.0,588,,
04/03/2025,Kalyan,460,1.0,669,,
05/03/2025,Kalyan,558,80.0,677,,
06/03/2025,Kalyan,300,39.0,289,,
07/03/2025,Kalyan,129,20.0,460,,
08/03/2025,Kalyan,370,1.0,128,,
10/03/2025,Kalyan,789,49.0,568,,
11/03/2025,Kalyan,125,89.0,469,,
12/03/2025,Kalyan,369,83.0,157,,
13/03/2025,Kalyan,156,29.0,180,,
15/03/2025,Kalyan,130,44.0,789,,
17/03/2025,Kalyan,558,82.0,778,,
18/03/2025,Kalyan,244,1.0,290,,
19/03/2025,Kalyan,579,14.0,347,,
20/03/2025,Kalyan,120,33.0,788,,
21/03/2025,Kalyan,160,70.0,677,,
22/03/2025,Kalyan,588,13.0,670,,
24/03/2025,Kalyan,111,33.0,139,,
25/03/2025,Kalyan,677,0.0,334,,
26/03/2025,Kalyan,470,10.0,550,,
27/03/2025,Kalyan,890,79.0,289,,
28/03/2025,Kalyan,257,41.0,155,,
29/03/2025,Kalyan,234,96.0,556,,
31/03/2025,Kalyan,128,12.0,336,,
01/04/2025,Kalyan,460,4.0,356,,
02/04/2025,Kalyan,880,66.0,367,,
03/04/2025,Kalyan,178,61.0,560,,
04/04/2025,Kalyan,169,62.0,138,,
05/04/2025,Kalyan,235,2.0,679,,
07/04/2025,Kalyan,180,91.0,588,,
08/04/2025,Kalyan,247,31.0,119,,
09/04/2025,Kalyan,789,44.0,239,,
10/04/2025,Kalyan,277,63.0,670,,
11/04/2025,Kalyan,345,23.0,238,,
12/04/2025,Kalyan,469,93.0,689,,
14/04/2025,Kalyan,257,40.0,389,,
15/04/2025,Kalyan,270,96.0,268,,
16/04/2025,Kalyan,169,62.0,570,,
17/04/2025,Kalyan,558,80.0,226,,
18/04/2025,Kalyan,489,15.0,168,,
19/04/2025,Kalyan,359,76.0,240,,
21/04/2025,Kalyan,247,35.0,500,,
22/04/2025,Kalyan,469,91.0,335,,
23/04/2025,Kalyan,149,44.0,248,,
24/04/2025,Kalyan,299,8.0,459,,
25/04/2025,Kalyan,490,34.0,789,,
26/04/2025,Kalyan,257,46.0,268,,
28/04/2025,Kalyan,789,43.0,256,,
29/04/2025,Kalyan,128,14.0,167,,
30/04/2025,Kalyan,345,25.0,168,,
01/05/2025,Kalyan,150,69.0,180,,
02/05/2025,Kalyan,136,5.0,159,,
03/05/2025,Kalyan,127,0.0,569,,
05/05/2025,Kalyan,135,98.0,116,,
06/05/2025,Kalyan,479,4.0,112,,
07/05/2025,Kalyan,136,3.0,148,,
08/05/2025,Kalyan,123,62.0,138,,
09/05/2025,Kalyan,158,47.0,269,,
10/05/2025,Kalyan,257,45.0,258,,
12/05/2025,Kalyan,233,82.0,336,,
13/05/2025,Kalyan,569,0.0,389,,
14/05/2025,Kalyan,278,74.0,590,,
15/05/2025,Kalyan,288,83.0,157,,
27/12/2021,Milan Night,678,15.0,159,,
28/12/2021,Milan Night,356,49.0,270,,
29/12/2021,Milan Night,250,76.0,330,,
30/12/2021,Milan Night,259,61.0,137,,
31/12/2021,Milan Night,126,99.0,126,,
01/01/2022,Milan Night,367,60.0,244,,
03/01/2022,Milan Night,790,63.0,300,,
04/01/2022,Milan Night,578,4.0,347,,
05/01/2022,Milan Night,239,42.0,156,,
06/01/2022,Milan Night,137,12.0,589,,
07/01/2022,Milan Night,580,31.0,560,,
08/01/2022,Milan Night,580,38.0,468,,
10/01/2022,Milan Night,500,51.0,588,,
11/01/2022,Milan Night,146,10.0,668,,
12/01/2022,Milan Night,126,96.0,240,,
13/01/2022,Milan Night,357,57.0,890,,
14/01/2022,Milan Night,169,66.0,457,,
15/01/2022,Milan Night,237,23.0,139,,
17/01/2022,Milan Night,378,81.0,227,,
18/01/2022,Milan Night,244,9.0,379,,
19/01/2022,Milan Night,780,51.0,489,,
21/01/2022,Milan Night,780,51.0,227,,
22/01/2022,Milan Night,168,59.0,135,,
24/01/2022,Milan Night,446,42.0,688,,
25/01/2022,Milan Night,223,72.0,499,,
27/01/2022,Milan Night,250,76.0,123,,
28/01/2022,Milan Night,336,28.0,990,,
29/01/2022,Milan Night,399,14.0,158,,
31/01/2022,Milan Night,489,13.0,148,,
01/02/2022,Milan Night,599,34.0,149,,
02/02/2022,Milan Night,257,46.0,880,,
03/02/2022,Milan Night,670,37.0,160,,
04/02/2022,Milan Night,130,44.0,158,,
05/02/2022,Milan Night,200,27.0,890,,
07/02/2022,Milan Night,258,50.0,280,,
08/02/2022,Milan Night,257,42.0,345,,
09/02/2022,Milan Night,567,84.0,356,,
10/02/2022,Milan Night,179,70.0,226,,
11/02/2022,Milan Night,668,3.0,139,,
12/02/2022,Milan Night,147,29.0,234,,
14/02/2022,Milan Night,378,89.0,126,,
15/02/2022,Milan Night,226,5.0,177,,
16/02/2022,Milan Night,600,66.0,880,,
17/02/2022,Milan Night,177,50.0,389,,
18/02/2022,Milan Night,599,32.0,345,,
19/02/2022,Milan Night,124,77.0,340,,
21/02/2022,Milan Night,780,56.0,466,,
22/02/2022,Milan Night,156,26.0,123,,
23/02/2022,Milan Night,460,4.0,400,,
24/02/2022,Milan Night,689,35.0,168,,
25/02/2022,Milan Night,577,92.0,237,,
26/02/2022,Milan Night,123,67.0,368,,
28/02/2022,Milan Night,467,71.0,489,,
01/03/2022,Milan Night,129,23.0,445,,
02/03/2022,Milan Night,227,12.0,336,,
03/03/2022,Milan Night,240,62.0,480,,
04/03/2022,Milan Night,335,15.0,267,,
05/03/2022,Milan Night,800,81.0,579,,
07/03/2022,Milan Night,468,86.0,114,,
08/03/2022,Milan Night,688,20.0,136,,
09/03/2022,Milan Night,166,39.0,225,,
10/03/2022,Milan Night,800,87.0,467,,
11/03/2022,Milan Night,125,81.0,245,,
12/03/2022,Milan Night,146,17.0,890,,
14/03/2022,Milan Night,580,30.0,389,,
15/03/2022,Milan Night,269,73.0,788,,
16/03/2022,Milan Night,125,81.0,137,,
17/03/2022,Milan Night,128,12.0,237,,
19/03/2022,Milan Night,368,75.0,267,,
21/03/2022,Milan Night,670,39.0,478,,
22/03/2022,Milan Night,368,75.0,690,,
23/03/2022,Milan Night,130,40.0,136,,
24/03/2022,Milan Night,150,65.0,258,,
25/03/2022,Milan Night,146,14.0,356,,
26/03/2022,Milan Night,160,74.0,248,,
28/03/2022,Milan Night,349,68.0,990,,
29/03/2022,Milan Night,789,45.0,456,,
30/03/2022,Milan Night,289,95.0,348,,
31/03/2022,Milan Night,237,21.0,128,,
01/04/2022,Milan Night,448,62.0,570,,
02/04/2022,Milan Night,138,27.0,467,,
04/04/2022,Milan Night,290,12.0,246,,
05/04/2022,Milan Night,157,36.0,150,,
06/04/2022,Milan Night,247,37.0,890,,
07/04/2022,Milan Night,280,9.0,270,,
08/04/2022,Milan Night,200,25.0,366,,
09/04/2022,Milan Night,270,90.0,145,,
11/04/2022,Milan Night,780,52.0,129,,
12/04/2022,Milan Night,289,91.0,335,,
13/04/2022,Milan Night,590,40.0,578,,
14/04/2022,Milan Night,118,3.0,346,,
15/04/2022,Milan Night,257,46.0,457,,
16/04/2022,Milan Night,259,61.0,470,,
18/04/2022,Milan Night,570,27.0,269,,
19/04/2022,Milan Night,356,48.0,468,,
20/04/2022,Milan Night,100,13.0,490,,
21/04/2022,Milan Night,560,16.0,367,,
22/04/2022,Milan Night,350,82.0,138,,
23/04/2022,Milan Night,126,91.0,489,,
25/04/2022,Milan Night,460,6.0,466,,
26/04/2022,Milan Night,338,49.0,667,,
27/04/2022,Milan Night,244,4.0,789,,
28/04/2022,Milan Night,246,25.0,500,,
29/04/2022,Milan Night,445,39.0,559,,
30/04/2022,Milan Night,237,29.0,180,,
02/05/2022,Milan Night,115,76.0,169,,
03/05/2022,Milan Night,227,14.0,356,,
04/05/2022,Milan Night,129,20.0,578,,
05/05/2022,Milan Night,249,51.0,236,,
06/05/2022,Milan Night,559,98.0,125,,
07/05/2022,Milan Night,137,17.0,179,,
10/05/2022,Milan Night,266,46.0,178,,
12/05/2022,Milan Night,566,77.0,179,,
13/05/2022,Milan Night,468,89.0,289,,
14/05/2022,Milan Night,457,68.0,288,,
16/05/2022,Milan Night,469,95.0,249,,
17/05/2022,Milan Night,468,89.0,144,,
18/05/2022,Milan Night,240,61.0,236,,
19/05/2022,Milan Night,340,74.0,590,,
20/05/2022,Milan Night,238,34.0,680,,
21/05/2022,Milan Night,479,3.0,148,,
23/05/2022,Milan Night,135,91.0,489,,
24/05/2022,Milan Night,679,29.0,478,,
25/05/2022,Milan Night,459,81.0,100,,
26/05/2022,Milan Night,489,13.0,580,,
27/05/2022,Milan Night,245,10.0,280,,
28/05/2022,Milan Night,390,29.0,568,,
30/05/2022,Milan Night,224,81.0,344,,
31/05/2022,Milan Night,900,96.0,349,,
01/06/2022,Milan Night,568,96.0,240,,
02/06/2022,Milan Night,246,26.0,150,,
03/06/2022,Milan Night,456,54.0,158,,
04/06/2022,Milan Night,237,23.0,580,,
06/06/2022,Milan Night,368,77.0,368,,
07/06/2022,Milan Night,126,95.0,168,,
08/06/2022,Milan Night,249,52.0,345,,
09/06/2022,Milan Night,356,41.0,236,,
10/06/2022,Milan Night,178,65.0,249,,
11/06/2022,Milan Night,348,51.0,245,,
13/06/2022,Milan Night,370,3.0,346,,
14/06/2022,Milan Night,279,88.0,378,,
15/06/2022,Milan Night,148,37.0,160,,
16/06/2022,Milan Night,188,77.0,124,,
17/06/2022,Milan Night,556,64.0,257,,
18/06/2022,Milan Night,347,42.0,570,,
20/06/2022,Milan Night,112,40.0,244,,
21/06/2022,Milan Night,250,72.0,237,,
22/06/2022,Milan Night,800,81.0,137,,
23/06/2022,Milan Night,134,81.0,236,,
24/06/2022,Milan Night,133,70.0,190,,
25/06/2022,Milan Night,447,51.0,137,,
27/06/2022,Milan Night,560,12.0,778,,
28/06/2022,Milan Night,489,16.0,169,,
29/06/2022,Milan Night,677,9.0,117,,
30/06/2022,Milan Night,388,94.0,130,,
01/07/2022,Milan Night,378,85.0,690,,
02/07/2022,Milan Night,170,80.0,235,,
04/07/2022,Milan Night,155,12.0,499,,
05/07/2022,Milan Night,289,93.0,148,,
06/07/2022,Milan Night,456,56.0,277,,
07/07/2022,Milan Night,479,0.0,460,,
08/07/2022,Milan Night,770,49.0,577,,
09/07/2022,Milan Night,150,64.0,789,,
11/07/2022,Milan Night,679,21.0,290,,
12/07/2022,Milan Night,340,79.0,180,,
13/07/2022,Milan Night,455,48.0,990,,
14/07/2022,Milan Night,689,30.0,226,,
15/07/2022,Milan Night,113,52.0,129,,
16/07/2022,Milan Night,378,85.0,140,,
18/07/2022,Milan Night,259,66.0,240,,
19/07/2022,Milan Night,126,94.0,158,,
20/07/2022,Milan Night,188,70.0,460,,
21/07/2022,Milan Night,245,13.0,490,,
22/07/2022,Milan Night,345,28.0,378,,
23/07/2022,Milan Night,567,89.0,126,,
25/07/2022,Milan Night,560,13.0,788,,
26/07/2022,Milan Night,227,17.0,179,,
27/07/2022,Milan Night,690,50.0,127,,
28/07/2022,Milan Night,789,46.0,240,,
29/07/2022,Milan Night,289,96.0,240,,
30/07/2022,Milan Night,136,9.0,289,,
01/08/2022,Milan Night,178,67.0,278,,
02/08/2022,Milan Night,690,54.0,130,,
03/08/2022,Milan Night,257,41.0,489,,
04/08/2022,Milan Night,680,44.0,248,,
05/08/2022,Milan Night,569,7.0,890,,
06/08/2022,Milan Night,158,43.0,157,,
08/08/2022,Milan Night,400,43.0,670,,
09/08/2022,Milan Night,179,77.0,467,,
10/08/2022,Milan Night,377,75.0,690,,
11/08/2022,Milan Night,467,72.0,246,,
12/08/2022,Milan Night,134,81.0,560,,
13/08/2022,Milan Night,569,0.0,370,,
16/08/2022,Milan Night,234,95.0,456,,
17/08/2022,Milan Night,168,53.0,337,,
18/08/2022,Milan Night,230,58.0,459,,
19/08/2022,Milan Night,456,50.0,460,,
20/08/2022,Milan Night,345,23.0,120,,
22/08/2022,Milan Night,488,7.0,124,,
23/08/2022,Milan Night,147,29.0,180,,
24/08/2022,Milan Night,456,59.0,135,,
25/08/2022,Milan Night,358,65.0,159,,
26/08/2022,Milan Night,478,97.0,458,,
27/08/2022,Milan Night,350,82.0,156,,
29/08/2022,Milan Night,480,21.0,236,,
30/08/2022,Milan Night,490,32.0,390,,
01/09/2022,Milan Night,460,0.0,578,,
02/09/2022,Milan Night,560,13.0,247,,
03/09/2022,Milan Night,279,80.0,578,,
05/09/2022,Milan Night,670,32.0,345,,
06/09/2022,Milan Night,125,82.0,246,,
07/09/2022,Milan Night,459,84.0,257,,
08/09/2022,Milan Night,139,32.0,156,,
09/09/2022,Milan Night,160,77.0,160,,
10/09/2022,Milan Night,390,26.0,178,,
12/09/2022,Milan Night,468,87.0,449,,
13/09/2022,Milan Night,457,68.0,369,,
14/09/2022,Milan Night,349,65.0,357,,
15/09/2022,Milan Night,140,50.0,299,,
16/09/2022,Milan Night,136,0.0,145,,
17/09/2022,Milan Night,467,77.0,890,,
19/09/2022,Milan Night,124,74.0,130,,
20/09/2022,Milan Night,339,59.0,135,,
21/09/2022,Milan Night,167,44.0,680,,
22/09/2022,Milan Night,155,14.0,770,,
23/09/2022,Milan Night,147,28.0,116,,
24/09/2022,Milan Night,178,63.0,166,,
26/09/2022,Milan Night,339,51.0,245,,
27/09/2022,Milan Night,600,63.0,670,,
28/09/2022,Milan Night,899,60.0,118,,
29/09/2022,Milan Night,679,25.0,357,,
30/09/2022,Milan Night,457,68.0,170,,
01/10/2022,Milan Night,200,21.0,137,,
03/10/2022,Milan Night,370,1.0,137,,
04/10/2022,Milan Night,117,90.0,280,,
05/10/2022,Milan Night,670,37.0,467,,
06/10/2022,Milan Night,278,74.0,112,,
07/10/2022,Milan Night,445,35.0,366,,
08/10/2022,Milan Night,589,28.0,468,,
10/10/2022,Milan Night,257,48.0,440,,
11/10/2022,Milan Night,227,15.0,258,,
12/10/2022,Milan Night,478,96.0,790,,
13/10/2022,Milan Night,270,95.0,230,,
14/10/2022,Milan Night,356,41.0,119,,
15/10/2022,Milan Night,279,84.0,400,,
17/10/2022,Milan Night,100,14.0,266,,
18/10/2022,Milan Night,380,12.0,589,,
19/10/2022,Milan Night,156,22.0,480,,
20/10/2022,Milan Night,245,17.0,124,,
21/10/2022,Milan Night,268,62.0,480,,
31/10/2022,Milan Night,269,79.0,126,,
01/11/2022,Milan Night,179,78.0,125,,
02/11/2022,Milan Night,138,26.0,330,,
03/11/2022,Milan Night,136,7.0,269,,
04/11/2022,Milan Night,789,46.0,457,,
05/11/2022,Milan Night,227,19.0,234,,
07/11/2022,Milan Night,400,47.0,179,,
08/11/2022,Milan Night,290,11.0,128,,
09/11/2022,Milan Night,450,99.0,559,,
10/11/2022,Milan Night,579,11.0,579,,
11/11/2022,Milan Night,357,50.0,190,,
12/11/2022,Milan Night,135,98.0,170,,
14/11/2022,Milan Night,280,5.0,249,,
15/11/2022,Milan Night,145,7.0,340,,
16/11/2022,Milan Night,289,94.0,239,,
17/11/2022,Milan Night,122,59.0,379,,
18/11/2022,Milan Night,116,80.0,235,,
19/11/2022,Milan Night,440,81.0,489,,
21/11/2022,Milan Night,789,45.0,230,,
22/11/2022,Milan Night,239,40.0,127,,
23/11/2022,Milan Night,779,34.0,248,,
24/11/2022,Milan Night,346,36.0,899,,
25/11/2022,Milan Night,157,32.0,147,,
26/11/2022,Milan Night,990,85.0,258,,
28/11/2022,Milan Night,457,60.0,145,,
29/11/2022,Milan Night,470,12.0,589,,
30/11/2022,Milan Night,589,28.0,567,,
01/12/2022,Milan Night,466,63.0,445,,
02/12/2022,Milan Night,468,89.0,270,,
03/12/2022,Milan Night,169,64.0,130,,
05/12/2022,Milan Night,238,39.0,117,,
06/12/2022,Milan Night,899,60.0,244,,
07/12/2022,Milan Night,178,63.0,148,,
08/12/2022,Milan Night,780,57.0,458,,
09/12/2022,Milan Night,236,13.0,300,,
10/12/2022,Milan Night,580,34.0,590,,
12/12/2022,Milan Night,330,65.0,168,,
13/12/2022,Milan Night,288,87.0,340,,
14/12/2022,Milan Night,246,22.0,390,,
15/12/2022,Milan Night,148,30.0,334,,
16/12/2022,Milan Night,159,56.0,899,,
17/12/2022,Milan Night,469,91.0,380,,
19/12/2022,Milan Night,358,63.0,779,,
20/12/2022,Milan Night,678,14.0,248,,
21/12/2022,Milan Night,468,81.0,290,,
22/12/2022,Milan Night,145,2.0,390,,
23/12/2022,Milan Night,470,17.0,278,,
24/12/2022,Milan Night,145,8.0,369,,
26/12/2022,Milan Night,257,45.0,447,,
27/12/2022,Milan Night,120,39.0,270,,
28/12/2022,Milan Night,269,71.0,119,,
29/12/2022,Milan Night,127,6.0,178,,
30/12/2022,Milan Night,466,60.0,668,,
31/12/2022,Milan Night,790,60.0,569,,
02/01/2023,Milan Night,345,26.0,268,,
03/01/2023,Milan Night,370,4.0,167,,
04/01/2023,Milan Night,124,70.0,488,,
05/01/2023,Milan Night,900,96.0,268,,
06/01/2023,Milan Night,459,81.0,588,,
07/01/2023,Milan Night,136,7.0,467,,
09/01/2023,Milan Night,177,59.0,234,,
10/01/2023,Milan Night,127,7.0,890,,
11/01/2023,Milan Night,479,3.0,346,,
12/01/2023,Milan Night,456,54.0,356,,
13/01/2023,Milan Night,478,92.0,246,,
14/01/2023,Milan Night,568,97.0,160,,
16/01/2023,Milan Night,460,0.0,569,,
17/01/2023,Milan Night,246,25.0,500,,
18/01/2023,Milan Night,220,43.0,779,,
19/01/2023,Milan Night,160,71.0,380,,
20/01/2023,Milan Night,336,29.0,180,,
21/01/2023,Milan Night,370,6.0,899,,
23/01/2023,Milan Night,246,21.0,128,,
24/01/2023,Milan Night,680,48.0,468,,
25/01/2023,Milan Night,577,91.0,678,,
27/01/2023,Milan Night,459,80.0,370,,
28/01/2023,Milan Night,114,69.0,117,,
30/01/2023,Milan Night,224,81.0,100,,
31/01/2023,Milan Night,259,67.0,467,,
01/02/2023,Milan Night,799,53.0,599,,
02/02/2023,Milan Night,224,82.0,778,,
03/02/2023,Milan Night,370,3.0,148,,
04/02/2023,Milan Night,246,26.0,790,,
06/02/2023,Milan Night,568,98.0,440,,
07/02/2023,Milan Night,669,13.0,490,,
08/02/2023,Milan Night,239,42.0,345,,
09/02/2023,Milan Night,447,51.0,669,,
10/02/2023,Milan Night,225,97.0,449,,
11/02/2023,Milan Night,455,44.0,248,,
13/02/2023,Milan Night,259,62.0,156,,
14/02/2023,Milan Night,150,68.0,567,,
15/02/2023,Milan Night,223,77.0,278,,
16/02/2023,Milan Night,123,64.0,789,,
17/02/2023,Milan Night,470,14.0,680,,
18/02/2023,Milan Night,237,25.0,230,,
20/02/2023,Milan Night,890,72.0,345,,
21/02/2023,Milan Night,589,23.0,580,,
22/02/2023,Milan Night,380,16.0,790,,
23/02/2023,Milan Night,158,49.0,360,,
24/02/2023,Milan Night,128,15.0,799,,
25/02/2023,Milan Night,367,63.0,148,,
27/02/2023,Milan Night,488,0.0,460,,
28/02/2023,Milan Night,336,22.0,589,,
01/03/2023,Milan Night,779,34.0,130,,
02/03/2023,Milan Night,147,27.0,890,,
03/03/2023,Milan Night,169,66.0,457,,
04/03/2023,Milan Night,267,53.0,689,,
06/03/2023,Milan Night,249,53.0,346,,
07/03/2023,Milan Night,248,45.0,258,,
09/03/2023,Milan Night,499,21.0,470,,
10/03/2023,Milan Night,367,63.0,300,,
11/03/2023,Milan Night,245,17.0,278,,
13/03/2023,Milan Night,679,27.0,700,,
14/03/2023,Milan Night,148,30.0,479,,
15/03/2023,Milan Night,460,0.0,460,,
16/03/2023,Milan Night,249,57.0,458,,
17/03/2023,Milan Night,258,51.0,489,,
18/03/2023,Milan Night,345,25.0,122,,
20/03/2023,Milan Night,266,40.0,389,,
21/03/2023,Milan Night,123,60.0,370,,
22/03/2023,Milan Night,127,1.0,146,,
23/03/2023,Milan Night,124,75.0,267,,
24/03/2023,Milan Night,239,44.0,149,,
25/03/2023,Milan Night,149,44.0,130,,
27/03/2023,Milan Night,257,42.0,480,,
28/03/2023,Milan Night,568,96.0,240,,
29/03/2023,Milan Night,589,24.0,699,,
30/03/2023,Milan Night,240,63.0,139,,
31/03/2023,Milan Night,124,76.0,123,,
01/04/2023,Milan Night,135,90.0,569,,
03/04/2023,Milan Night,112,41.0,470,,
04/04/2023,Milan Night,677,9.0,388,,
05/04/2023,Milan Night,225,93.0,157,,
06/04/2023,Milan Night,478,96.0,169,,
07/04/2023,Milan Night,679,20.0,569,,
08/04/2023,Milan Night,169,62.0,246,,
10/04/2023,Milan Night,588,11.0,100,,
11/04/2023,Milan Night,300,31.0,560,,
12/04/2023,Milan Night,355,36.0,277,,
13/04/2023,Milan Night,269,79.0,289,,
14/04/2023,Milan Night,479,7.0,179,,
15/04/2023,Milan Night,560,13.0,157,,
17/04/2023,Milan Night,588,10.0,235,,
18/04/2023,Milan Night,780,52.0,480,,
19/04/2023,Milan Night,890,76.0,899,,
20/04/2023,Milan Night,146,15.0,159,,
21/04/2023,Milan Night,133,74.0,239,,
22/04/2023,Milan Night,237,29.0,568,,
24/04/2023,Milan Night,137,10.0,136,,
25/04/2023,Milan Night,499,21.0,245,,
26/04/2023,Milan Night,670,34.0,680,,
27/04/2023,Milan Night,169,64.0,167,,
28/04/2023,Milan Night,370,7.0,269,,
29/04/2023,Milan Night,139,34.0,338,,
01/05/2023,Milan Night,124,72.0,147,,
02/05/2023,Milan Night,335,10.0,578,,
03/05/2023,Milan Night,578,5.0,889,,
04/05/2023,Milan Night,570,26.0,123,,
05/05/2023,Milan Night,128,16.0,358,,
06/05/2023,Milan Night,225,93.0,788,,
08/05/2023,Milan Night,139,30.0,127,,
09/05/2023,Milan Night,237,26.0,150,,
10/05/2023,Milan Night,278,76.0,790,,
11/05/2023,Milan Night,455,48.0,170,,
12/05/2023,Milan Night,233,82.0,147,,
13/05/2023,Milan Night,249,55.0,249,,
15/05/2023,Milan Night,490,32.0,147,,
16/05/2023,Milan Night,790,62.0,345,,
17/05/2023,Milan Night,259,64.0,699,,
18/05/2023,Milan Night,668,9.0,117,,
19/05/2023,Milan Night,100,13.0,238,,
20/05/2023,Milan Night,236,19.0,568,,
22/05/2023,Milan Night,126,99.0,126,,
23/05/2023,Milan Night,200,28.0,990,,
24/05/2023,Milan Night,680,49.0,577,,
25/05/2023,Milan Night,358,68.0,233,,
26/05/2023,Milan Night,258,57.0,269,,
27/05/2023,Milan Night,460,9.0,270,,
29/05/2023,Milan Night,577,90.0,370,,
30/05/2023,Milan Night,116,88.0,567,,
31/05/2023,Milan Night,450,98.0,558,,
01/06/2023,Milan Night,770,49.0,379,,
02/06/2023,Milan Night,259,67.0,160,,
03/06/2023,Milan Night,240,64.0,347,,
05/06/2023,Milan Night,234,93.0,490,,
06/06/2023,Milan Night,588,19.0,450,,
07/06/2023,Milan Night,255,23.0,337,,
08/06/2023,Milan Night,349,60.0,370,,
09/06/2023,Milan Night,567,85.0,258,,
10/06/2023,Milan Night,589,24.0,680,,
12/06/2023,Milan Night,899,62.0,200,,
13/06/2023,Milan Night,667,90.0,578,,
14/06/2023,Milan Night,240,65.0,177,,
15/06/2023,Milan Night,799,52.0,246,,
16/06/2023,Milan Night,148,34.0,699,,
17/06/2023,Milan Night,148,32.0,345,,
19/06/2023,Milan Night,229,33.0,670,,
20/06/2023,Milan Night,445,32.0,246,,
21/06/2023,Milan Night,349,69.0,450,,
22/06/2023,Milan Night,129,29.0,135,,
23/06/2023,Milan Night,348,57.0,223,,
24/06/2023,Milan Night,346,31.0,119,,
26/06/2023,Milan Night,144,99.0,289,,
27/06/2023,Milan Night,477,82.0,390,,
28/06/2023,Milan Night,489,16.0,457,,
29/06/2023,Milan Night,335,16.0,790,,
30/06/2023,Milan Night,167,42.0,570,,
01/07/2023,Milan Night,345,27.0,458,,
03/07/2023,Milan Night,148,38.0,369,,
04/07/2023,Milan Night,456,56.0,880,,
05/07/2023,Milan Night,780,59.0,478,,
06/07/2023,Milan Night,689,33.0,238,,
07/07/2023,Milan Night,112,44.0,167,,
08/07/2023,Milan Night,170,85.0,690,,
10/07/2023,Milan Night,220,44.0,347,,
11/07/2023,Milan Night,666,85.0,339,,
12/07/2023,Milan Night,125,85.0,267,,
13/07/2023,Milan Night,550,1.0,399,,
14/07/2023,Milan Night,120,38.0,350,,
15/07/2023,Milan Night,368,71.0,245,,
17/07/2023,Milan Night,130,49.0,270,,
18/07/2023,Milan Night,334,7.0,566,,
19/07/2023,Milan Night,489,11.0,560,,
20/07/2023,Milan Night,889,53.0,238,,
21/07/2023,Milan Night,234,93.0,157,,
22/07/2023,Milan Night,289,95.0,456,,
24/07/2023,Milan Night,246,20.0,136,,
25/07/2023,Milan Night,550,4.0,266,,
26/07/2023,Milan Night,225,99.0,289,,
27/07/2023,Milan Night,146,18.0,233,,
28/07/2023,Milan Night,248,45.0,267,,
29/07/2023,Milan Night,578,4.0,590,,
31/07/2023,Milan Night,260,88.0,468,,
01/08/2023,Milan Night,128,17.0,133,,
02/08/2023,Milan Night,126,91.0,380,,
03/08/2023,Milan Night,359,79.0,667,,
04/08/2023,Milan Night,470,10.0,145,,
05/08/2023,Milan Night,115,72.0,679,,
07/08/2023,Milan Night,180,98.0,558,,
08/08/2023,Milan Night,467,72.0,129,,
