Market,Date,Open,Jodi,Close,Patti,Posted,day_of_week,is_weekend,open_sum,close_sum,mirror_open,mirror_close,reverse_jodi,is_holiday,prev_jodi_distance
Rajdhani Night,17/10/2022,117,97,223,,,Monday,False,9.0,7.0,882,776,79,False,56.0
Time Bazar,17/10/2022,899,63,580,,,Monday,False,26.0,13.0,100,419,36,False,31.0
Kalyan,17/10/2023,667,90,145,,,Tuesday,False,19.0,10.0,332,854,9,False,39.0
Main Bazar,17/10/2023,390,24,590,,,Tuesday,False,12.0,14.0,609,409,42,False,42.0
Milan Day,17/10/2023,450,99,126,,,Tuesday,False,9.0,9.0,549,873,99,False,97.0
Milan Night,17/10/2023,170,84,158,,,Tuesday,False,8.0,14.0,829,841,48,False,70.0
Rajdhani Day,17/10/2023,890,75,113,,,Tuesday,False,17.0,5.0,109,886,57,False,59.0
Rajdhani Night,17/10/2023,190,2,246,,,Tuesday,False,10.0,12.0,809,753,20,False,95.0
Time Bazar,17/10/2023,136,2,336,,,Tuesday,False,10.0,12.0,863,663,20,False,61.0
Kalyan,17/10/2024,159,53,139,,,Thursday,False,15.0,13.0,840,860,35,False,37.0
Main Bazar,17/10/2024,135,96,178,,,Thursday,False,9.0,16.0,864,821,69,False,72.0
Milan Day,17/10/2024,169,69,478,,,Thursday,False,16.0,19.0,830,521,96,False,30.0
Milan Night,17/10/2024,679,21,128,,,Thursday,False,22.0,11.0,320,871,12,False,63.0
Rajdhani Day,17/10/2024,680,42,570,,,Thursday,False,14.0,12.0,319,429,24,False,33.0
Rajdhani Night,17/10/2024,460,1,489,,,Thursday,False,10.0,21.0,539,510,10,False,1.0
Time Bazar,17/10/2024,380,19,144,,,Thursday,False,11.0,9.0,619,855,91,False,17.0
Rajdhani Day,17/11/2018,236,12,679,,,Saturday,True,11.0,22.0,763,320,21,False,30.0
Rajdhani Day,17/11/2020,124,74,149,,,Tuesday,False,7.0,14.0,875,850,47,False,62.0
Kalyan,17/11/2021,477,87,269,,,Wednesday,False,18.0,17.0,522,730,78,False,34.0
Rajdhani Day,17/11/2021,129,25,122,,,Wednesday,False,12.0,5.0,870,877,52,False,49.0
Rajdhani Night,17/11/2021,168,57,359,,,Wednesday,False,15.0,17.0,831,640,75,False,56.0
Time Bazar,17/11/2021,670,33,139,,,Wednesday,False,13.0,13.0,329,860,33,False,14.0
Kalyan,17/11/2022,177,51,669,,,Thursday,False,15.0,21.0,822,330,15,False,36.0
Main Bazar,17/11/2022,167,40,235,,,Thursday,False,14.0,10.0,832,764,4,False,56.0
Milan Day,17/11/2022,790,64,680,,,Thursday,False,16.0,14.0,209,319,46,False,5.0
Milan Night,17/11/2022,122,59,379,,,Thursday,False,5.0,19.0,877,620,95,False,38.0
Rajdhani Day,17/11/2022,114,63,779,,,Thursday,False,6.0,23.0,885,220,36,False,38.0
Rajdhani Night,17/11/2022,120,39,360,,,Thursday,False,3.0,9.0,879,639,93,False,18.0
Time Bazar,17/11/2022,260,82,147,,,Thursday,False,8.0,12.0,739,852,28,False,49.0
Rajdhani Day,17/12/2018,128,10,578,,,Monday,False,11.0,20.0,871,421,1,False,53.0
Rajdhani Day,17/12/2019,245,16,600,,,Tuesday,False,11.0,6.0,754,399,61,False,6.0
Rajdhani Day,17/12/2020,256,32,129,,,Thursday,False,13.0,12.0,743,870,23,False,16.0
Kalyan,17/12/2021,367,68,134,,,Friday,False,16.0,8.0,632,865,86,False,17.0
Rajdhani Day,17/12/2021,123,67,269,,,Friday,False,6.0,17.0,876,730,76,False,35.0
Rajdhani Night,17/12/2021,158,49,469,,,Friday,False,14.0,19.0,841,530,94,False,10.0
Time Bazar,17/12/2021,250,75,159,,,Friday,False,7.0,15.0,749,840,57,False,7.0
Kalyan,17/12/2022,499,28,134,,,Saturday,True,22.0,8.0,500,865,82,False,40.0
Milan Day,17/12/2022,346,35,267,,,Saturday,True,13.0,15.0,653,732,53,False,29.0
Milan Night,17/12/2022,469,91,380,,,Saturday,True,19.0,11.0,530,619,19,False,32.0
Rajdhani Day,17/12/2022,449,74,590,,,Saturday,True,17.0,14.0,550,409,47,False,7.0
Time Bazar,17/12/2022,448,66,556,,,Saturday,True,16.0,16.0,551,443,66,False,9.0
Kalyan,17/12/2024,468,82,589,,,Tuesday,False,18.0,22.0,531,410,28,False,54.0
Main Bazar,17/12/2024,460,0,136,,,Tuesday,False,10.0,10.0,539,863,0,False,40.0
Milan Day,17/12/2024,189,86,178,,,Tuesday,False,18.0,16.0,810,821,68,False,51.0
Milan Night,17/12/2024,780,55,799,,,Tuesday,False,15.0,25.0,219,200,55,False,36.0
Rajdhani Day,17/12/2024,123,64,130,,,Tuesday,False,6.0,4.0,876,869,46,False,10.0
Rajdhani Night,17/12/2024,157,31,380,,,Tuesday,False,13.0,11.0,842,619,13,False,18.0
Time Bazar,17/12/2024,380,16,268,,,Tuesday,False,11.0,16.0,619,731,61,False,50.0
Rajdhani Day,18/01/2019,570,22,390,,,Friday,False,12.0,12.0,429,609,22,False,42.0
Rajdhani Day,18/01/2020,560,19,225,,,Saturday,True,11.0,9.0,439,774,91,False,3.0
Kalyan,18/01/2021,140,52,200,,,Monday,False,5.0,2.0,859,799,25,False,30.0
Rajdhani Day,18/01/2021,577,94,167,,,Monday,False,19.0,14.0,422,832,49,False,75.0
Rajdhani Night,18/01/2021,158,47,278,,,Monday,False,14.0,17.0,841,721,74,False,16.0
Time Bazar,18/01/2021,348,58,800,,,Monday,False,15.0,8.0,651,199,85,False,42.0
Kalyan,18/01/2022,246,20,578,,,Tuesday,False,12.0,20.0,753,421,2,False,32.0
Main Bazar,18/01/2022,367,66,790,,,Tuesday,False,16.0,16.0,632,209,66,False,66.0
Milan Night,18/01/2022,244,9,379,,,Tuesday,False,10.0,19.0,755,620,90,False,46.0
Rajdhani Day,18/01/2022,360,94,158,,,Tuesday,False,9.0,14.0,639,841,49,False,0.0
Rajdhani Night,18/01/2022,399,12,200,,,Tuesday,False,21.0,2.0,600,799,21,False,35.0
Time Bazar,18/01/2022,238,31,119,,,Tuesday,False,13.0,11.0,761,880,13,False,27.0
Kalyan,18/01/2023,245,15,168,,,Wednesday,False,11.0,15.0,754,831,51,False,5.0
Main Bazar,18/01/2023,688,24,590,,,Wednesday,False,22.0,14.0,311,409,42,False,42.0
Milan Day,18/01/2023,340,70,299,,,Wednesday,False,7.0,20.0,659,700,7,False,16.0
Milan Night,18/01/2023,220,43,779,,,Wednesday,False,4.0,23.0,779,220,34,False,34.0
Rajdhani Day,18/01/2023,260,89,234,,,Wednesday,False,8.0,9.0,739,765,98,False,5.0
Rajdhani Night,18/01/2023,360,98,134,,,Wednesday,False,9.0,8.0,639,865,89,False,86.0
Time Bazar,18/01/2023,156,28,279,,,Wednesday,False,12.0,18.0,843,720,82,False,3.0
Kalyan,18/01/2024,280,5,690,,,Thursday,False,10.0,15.0,719,309,50,False,10.0
Main Bazar,18/01/2024,570,25,555,,,Thursday,False,12.0,15.0,429,444,52,False,1.0
Milan Day,18/01/2024,146,17,458,,,Thursday,False,11.0,17.0,853,541,71,False,53.0
Milan Night,18/01/2024,244,1,380,,,Thursday,False,10.0,11.0,755,619,10,False,42.0
Rajdhani Day,18/01/2024,134,83,580,,,Thursday,False,8.0,13.0,865,419,38,False,6.0
Rajdhani Night,18/01/2024,570,21,678,,,Thursday,False,12.0,21.0,429,321,12,False,77.0
Time Bazar,18/01/2024,140,56,457,,,Thursday,False,5.0,16.0,859,542,65,False,28.0
Kalyan,18/01/2025,470,18,189,,,Saturday,True,11.0,18.0,529,810,81,False,13.0
Milan Day,18/01/2025,157,37,458,,,Saturday,True,13.0,17.0,842,541,73,False,20.0
Milan Night,18/01/2025,140,56,259,,,Saturday,True,5.0,16.0,859,740,65,False,55.0
Rajdhani Day,18/01/2025,569,5,799,,,Saturday,True,20.0,25.0,430,200,50,False,78.0
Time Bazar,18/01/2025,277,64,356,,,Saturday,True,16.0,14.0,722,643,46,False,8.0
Rajdhani Day,18/02/2019,115,79,179,,,Monday,False,7.0,17.0,884,820,97,False,74.0
Rajdhani Day,18/02/2020,246,20,127,,,Tuesday,False,12.0,10.0,753,872,2,False,59.0
Kalyan,18/02/2021,227,16,899,,,Thursday,False,11.0,26.0,772,100,61,False,2.0
Rajdhani Day,18/02/2021,358,61,560,,,Thursday,False,16.0,11.0,641,439,16,False,41.0
Rajdhani Night,18/02/2021,489,16,457,,,Thursday,False,21.0,16.0,510,542,61,False,5.0
Time Bazar,18/02/2021,567,84,167,,,Thursday,False,18.0,14.0,432,832,48,False,20.0
Kalyan,18/02/2022,136,8,468,,,Friday,False,10.0,18.0,863,531,80,False,8.0
Main Bazar,18/02/2022,247,35,456,,,Friday,False,13.0,15.0,752,543,53,False,10.0
Milan Night,18/02/2022,599,32,345,,,Friday,False,23.0,12.0,400,654,23,False,24.0
Rajdhani Day,18/02/2022,457,64,347,,,Friday,False,16.0,14.0,542,652,46,False,3.0
Rajdhani Night,18/02/2022,469,94,338,,,Friday,False,19.0,14.0,530,661,49,False,78.0
Time Bazar,18/02/2022,166,38,567,,,Friday,False,13.0,18.0,833,432,83,False,46.0
Kalyan,18/02/2023,700,73,355,,,Saturday,True,7.0,13.0,299,644,37,False,65.0
Milan Day,18/02/2023,234,94,130,,,Saturday,True,9.0,4.0,765,869,49,False,57.0
Milan Night,18/02/2023,237,25,230,,,Saturday,True,12.0,5.0,762,769,52,False,7.0
Rajdhani Day,18/02/2023,334,1,560,,,Saturday,True,10.0,11.0,665,439,10,False,63.0
Time Bazar,18/02/2023,378,87,133,,,Saturday,True,18.0,7.0,621,866,78,False,49.0
Kalyan,18/02/2025,470,19,900,,,Tuesday,False,11.0,9.0,529,99,91,False,54.0
Main Bazar,18/02/2025,250,71,290,,,Tuesday,False,7.0,11.0,749,709,17,False,36.0
Milan Day,18/02/2025,130,42,679,,,Tuesday,False,4.0,22.0,869,320,24,False,52.0
Milan Night,18/02/2025,159,57,160,,,Tuesday,False,15.0,7.0,840,839,75,False,32.0
Rajdhani Day,18/02/2025,146,12,156,,,Tuesday,False,11.0,12.0,853,843,21,False,11.0
Rajdhani Night,18/02/2025,123,65,230,,,Tuesday,False,6.0,5.0,876,769,56,False,29.0
Time Bazar,18/02/2025,250,79,199,,,Tuesday,False,7.0,19.0,749,800,97,False,8.0
Rajdhani Day,18/03/2019,112,43,157,,,Monday,False,4.0,13.0,887,842,34,False,31.0
Rajdhani Day,18/03/2020,168,58,260,,,Wednesday,False,15.0,8.0,831,739,85,False,15.0
Kalyan,18/03/2021,446,49,180,,,Thursday,False,14.0,9.0,553,819,94,False,30.0
Rajdhani Day,18/03/2021,266,40,479,,,Thursday,False,14.0,20.0,733,520,4,False,18.0
Rajdhani Night,18/03/2021,340,73,300,,,Thursday,False,7.0,3.0,659,699,37,False,8.0
Time Bazar,18/03/2021,188,78,170,,,Thursday,False,17.0,8.0,811,829,87,False,1.0
Kalyan,18/03/2023,459,83,256,,,Saturday,True,18.0,13.0,540,743,38,False,34.0
Milan Day,18/03/2023,247,33,166,,,Saturday,True,13.0,13.0,752,833,33,False,9.0
Milan Night,18/03/2023,345,25,122,,,Saturday,True,12.0,5.0,654,877,52,False,32.0
Rajdhani Day,18/03/2023,158,45,690,,,Saturday,True,14.0,15.0,841,309,54,False,5.0
Time Bazar,18/03/2023,669,10,118,,,Saturday,True,21.0,10.0,330,881,1,False,68.0
Kalyan,18/03/2024,267,59,568,,,Monday,False,15.0,19.0,732,431,95,False,24.0
Main Bazar,18/03/2024,144,98,288,,,Monday,False,9.0,18.0,855,711,89,False,27.0
Milan Day,18/03/2024,269,77,458,,,Monday,False,17.0,17.0,730,541,77,False,44.0
Milan Night,18/03/2024,347,44,248,,,Monday,False,14.0,14.0,652,751,44,False,19.0
Rajdhani Day,18/03/2024,289,95,168,,,Monday,False,19.0,15.0,710,831,59,False,50.0
Rajdhani Night,18/03/2024,133,76,358,,,Monday,False,7.0,16.0,866,641,67,False,3.0
Time Bazar,18/03/2024,189,80,145,,,Monday,False,18.0,10.0,810,854,8,False,70.0
Kalyan,18/03/2025,244,1,290,,,Tuesday,False,10.0,11.0,755,709,10,False,58.0
Main Bazar,18/03/2025,236,16,790,,,Tuesday,False,11.0,16.0,763,209,61,False,82.0
Milan Day,18/03/2025,579,12,589,,,Tuesday,False,21.0,22.0,420,410,21,False,65.0
Milan Night,18/03/2025,113,51,380,,,Tuesday,False,5.0,11.0,886,619,15,False,7.0
Rajdhani Day,18/03/2025,119,13,355,,,Tuesday,False,11.0,13.0,880,644,31,False,82.0
Rajdhani Night,18/03/2025,400,44,590,,,Tuesday,False,4.0,14.0,599,409,44,False,32.0
Time Bazar,18/03/2025,669,17,359,,,Tuesday,False,21.0,17.0,330,640,71,False,63.0
Rajdhani Day,18/04/2018,448,64,248,,,Wednesday,False,16.0,14.0,551,751,46,False,51.0
Rajdhani Day,18/04/2019,460,4,680,,,Thursday,False,10.0,14.0,539,319,40,False,60.0
Rajdhani Day,18/04/2020,157,33,490,,,Saturday,True,13.0,13.0,842,509,33,False,29.0
Time Bazar,18/04/2021,445,36,259,,,Sunday,True,13.0,16.0,554,740,63,False,19.0
Kalyan,18/04/2022,166,35,249,,,Monday,False,13.0,15.0,833,750,53,False,34.0
Main Bazar,18/04/2022,188,72,237,,,Monday,False,17.0,12.0,811,762,27,False,56.0
Milan Night,18/04/2022,570,27,269,,,Monday,False,12.0,17.0,429,730,72,False,24.0
Rajdhani Day,18/04/2022,248,44,130,,,Monday,False,14.0,4.0,751,869,44,False,11.0
Rajdhani Night,18/04/2022,455,44,789,,,Monday,False,14.0,24.0,544,210,44,False,0.0
Time Bazar,18/04/2022,457,65,140,,,Monday,False,16.0,5.0,542,859,56,False,29.0
Kalyan,18/04/2023,359,76,169,,,Tuesday,False,17.0,16.0,640,830,67,False,41.0
Main Bazar,18/04/2023,246,28,134,,,Tuesday,False,12.0,8.0,753,865,82,False,44.0
Milan Day,18/04/2023,457,64,770,,,Tuesday,False,16.0,14.0,542,229,46,False,52.0
Milan Night,18/04/2023,780,52,480,,,Tuesday,False,15.0,12.0,219,519,25,False,25.0
Rajdhani Day,18/04/2023,168,50,334,,,Tuesday,False,15.0,10.0,831,665,5,False,6.0
Rajdhani Night,18/04/2023,335,19,360,,,Tuesday,False,11.0,9.0,664,639,91,False,25.0
Time Bazar,18/04/2023,346,34,266,,,Tuesday,False,13.0,14.0,653,733,43,False,31.0
Kalyan,18/04/2024,990,81,137,,,Thursday,False,18.0,11.0,9,862,18,False,5.0
Main Bazar,18/04/2024,240,64,590,,,Thursday,False,6.0,14.0,759,409,46,False,36.0
Milan Day,18/04/2024,125,88,350,,,Thursday,False,8.0,8.0,874,649,88,False,24.0
Milan Night,18/04/2024,670,39,478,,,Thursday,False,13.0,19.0,329,521,93,False,13.0
Rajdhani Day,18/04/2024,127,6,457,,,Thursday,False,10.0,16.0,872,542,60,False,44.0
Rajdhani Night,18/04/2024,170,80,145,,,Thursday,False,8.0,10.0,829,854,8,False,61.0
Time Bazar,18/04/2024,110,24,158,,,Thursday,False,2.0,14.0,889,841,42,False,10.0
Kalyan,18/04/2025,489,15,168,,,Friday,False,21.0,15.0,510,831,51,False,66.0
Main Bazar,18/04/2025,112,47,124,,,Friday,False,4.0,7.0,887,875,74,False,17.0
Milan Day,18/04/2025,450,91,137,,,Friday,False,9.0,11.0,549,862,19,False,3.0
Milan Night,18/04/2025,244,7,160,,,Friday,False,10.0,7.0,755,839,70,False,32.0
Rajdhani Day,18/04/2025,149,40,389,,,Friday,False,14.0,20.0,850,610,4,False,34.0
Rajdhani Night,18/04/2025,590,46,349,,,Friday,False,14.0,16.0,409,650,64,False,34.0
Time Bazar,18/04/2025,689,39,667,,,Friday,False,23.0,19.0,310,332,93,False,15.0
Rajdhani Day,18/05/2018,348,55,230,,,Friday,False,15.0,5.0,651,769,55,False,15.0
Rajdhani Day,18/05/2019,288,80,578,,,Saturday,True,18.0,20.0,711,421,8,False,25.0
Rajdhani Day,18/05/2020,680,44,590,,,Monday,False,14.0,14.0,319,409,44,False,36.0
Kalyan,18/05/2021,134,80,479,,,Tuesday,False,8.0,20.0,865,520,8,False,65.0
Rajdhani Day,18/05/2021,358,66,268,,,Tuesday,False,16.0,16.0,641,731,66,False,22.0
Rajdhani Night,18/05/2021,456,51,489,,,Tuesday,False,15.0,21.0,543,510,15,False,5.0
Time Bazar,18/05/2021,399,14,257,,,Tuesday,False,21.0,14.0,600,742,41,False,25.0
Kalyan,18/05/2022,667,95,447,,,Wednesday,False,19.0,15.0,332,552,59,False,15.0
Main Bazar,18/05/2022,377,78,468,,,Wednesday,False,17.0,18.0,622,531,87,False,31.0
Milan Night,18/05/2022,240,61,236,,,Wednesday,False,6.0,11.0,759,763,16,False,54.0
Rajdhani Day,18/05/2022,499,27,179,,,Wednesday,False,22.0,17.0,500,820,72,False,39.0
Rajdhani Night,18/05/2022,800,86,178,,,Wednesday,False,8.0,16.0,199,821,68,False,35.0
Time Bazar,18/05/2022,280,8,558,,,Wednesday,False,10.0,18.0,719,441,80,False,6.0
Kalyan,18/05/2023,239,42,129,,,Thursday,False,14.0,12.0,760,870,24,False,53.0
Main Bazar,18/05/2023,134,82,660,,,Thursday,False,8.0,12.0,865,339,28,False,4.0
Milan Day,18/05/2023,220,41,146,,,Thursday,False,4.0,11.0,779,853,14,False,50.0
Milan Night,18/05/2023,668,9,117,,,Thursday,False,20.0,9.0,331,882,90,False,52.0
Rajdhani Day,18/05/2023,233,80,578,,,Thursday,False,8.0,20.0,766,421,8,False,53.0
Rajdhani Night,18/05/2023,369,86,330,,,Thursday,False,18.0,6.0,630,669,68,False,0.0
Time Bazar,18/05/2023,336,23,229,,,Thursday,False,12.0,13.0,663,770,32,False,15.0
Kalyan,18/05/2024,238,30,190,,,Saturday,True,13.0,10.0,761,809,3,False,12.0
Milan Day,18/05/2024,599,37,115,,,Saturday,True,23.0,7.0,400,884,73,False,4.0
Milan Night,18/05/2024,149,47,557,,,Saturday,True,14.0,17.0,850,442,74,False,38.0
Rajdhani Day,18/05/2024,477,80,389,,,Saturday,True,18.0,20.0,522,610,8,False,0.0
Time Bazar,18/05/2024,489,17,467,,,Saturday,True,21.0,17.0,510,532,71,False,6.0
Rajdhani Day,18/06/2018,456,51,579,,,Monday,False,15.0,21.0,543,420,15,False,29.0
Rajdhani Day,18/06/2019,240,63,300,,,Tuesday,False,6.0,3.0,759,699,36,False,12.0
Rajdhani Day,18/06/2020,460,4,149,,,Thursday,False,10.0,14.0,539,850,40,False,59.0
Kalyan,18/06/2021,446,47,179,,,Friday,False,14.0,17.0,553,820,74,False,17.0
Rajdhani Day,18/06/2021,467,75,447,,,Friday,False,17.0,15.0,532,552,57,False,71.0
Rajdhani Night,18/06/2021,670,32,255,,,Friday,False,13.0,12.0,329,744,23,False,54.0
Time Bazar,18/06/2021,167,48,125,,,Friday,False,14.0,8.0,832,874,84,False,31.0
Kalyan,18/06/2022,455,44,220,,,Saturday,True,14.0,4.0,544,779,44,False,3.0
Milan Night,18/06/2022,347,42,570,,,Saturday,True,14.0,12.0,652,429,24,False,5.0
Rajdhani Day,18/06/2022,129,23,670,,,Saturday,True,12.0,13.0,870,329,32,False,52.0
Time Bazar,18/06/2022,167,47,278,,,Saturday,True,14.0,17.0,832,721,74,False,1.0
Kalyan,18/06/2024,480,25,140,,,Tuesday,False,12.0,5.0,519,859,52,False,19.0
Main Bazar,18/06/2024,146,13,247,,,Tuesday,False,11.0,13.0,853,752,31,False,69.0
Milan Day,18/06/2024,290,14,158,,,Tuesday,False,11.0,14.0,709,841,41,False,23.0
Milan Night,18/06/2024,668,0,190,,,Tuesday,False,20.0,10.0,331,809,0,False,42.0
Rajdhani Day,18/06/2024,250,79,180,,,Tuesday,False,7.0,9.0,749,819,97,False,56.0
Rajdhani Night,18/06/2024,134,85,348,,,Tuesday,False,8.0,15.0,865,651,58,False,53.0
Time Bazar,18/06/2024,589,22,110,,,Tuesday,False,22.0,2.0,410,889,22,False,25.0
Rajdhani Day,18/07/2018,578,4,112,,,Wednesday,False,20.0,4.0,421,887,40,False,75.0
Rajdhani Day,18/07/2019,259,65,267,,,Thursday,False,16.0,15.0,740,732,56,False,61.0
Rajdhani Day,18/07/2020,249,54,789,,,Saturday,True,15.0,24.0,750,210,45,False,11.0
Time Bazar,18/07/2021,690,57,377,,,Sunday,True,15.0,17.0,309,622,75,False,35.0
Kalyan,18/07/2022,466,64,356,,,Monday,False,16.0,14.0,533,643,46,False,39.0
Main Bazar,18/07/2022,340,71,588,,,Monday,False,7.0,21.0,659,411,17,False,58.0
Milan Night,18/07/2022,259,66,240,,,Monday,False,16.0,6.0,740,759,66,False,66.0
Rajdhani Day,18/07/2022,129,28,134,,,Monday,False,12.0,8.0,870,865,82,False,26.0
Rajdhani Night,18/07/2022,690,53,139,,,Monday,False,15.0,13.0,309,860,35,False,32.0
Time Bazar,18/07/2022,112,43,247,,,Monday,False,4.0,13.0,887,752,34,False,14.0
Kalyan,18/07/2023,700,74,266,,,Tuesday,False,7.0,14.0,299,733,47,False,10.0
Main Bazar,18/07/2023,155,11,470,,,Tuesday,False,11.0,11.0,844,529,11,False,60.0
Milan Day,18/07/2023,148,35,249,,,Tuesday,False,13.0,15.0,851,750,53,False,21.0
Milan Night,18/07/2023,334,7,566,,,Tuesday,False,10.0,17.0,665,433,70,False,59.0
Rajdhani Day,18/07/2023,268,60,145,,,Tuesday,False,16.0,10.0,731,854,6,False,32.0
Rajdhani Night,18/07/2023,346,39,667,,,Tuesday,False,13.0,19.0,653,332,93,False,14.0
Time Bazar,18/07/2023,344,19,234,,,Tuesday,False,11.0,9.0,655,765,91,False,24.0
Kalyan,18/07/2024,900,99,289,,,Thursday,False,9.0,19.0,99,710,99,False,25.0
Main Bazar,18/07/2024,169,68,170,,,Thursday,False,16.0,8.0,830,829,86,False,57.0
Milan Day,18/07/2024,115,78,224,,,Thursday,False,7.0,8.0,884,775,87,False,43.0
Milan Night,18/07/2024,347,40,677,,,Thursday,False,14.0,20.0,652,322,4,False,33.0
Rajdhani Day,18/07/2024,489,12,156,,,Thursday,False,21.0,12.0,510,843,21,False,48.0
Rajdhani Night,18/07/2024,480,27,340,,,Thursday,False,12.0,7.0,519,659,72,False,12.0
Time Bazar,18/07/2024,199,95,456,,,Thursday,False,19.0,15.0,800,543,59,False,76.0
Rajdhani Day,18/08/2018,800,82,138,,,Saturday,True,8.0,12.0,199,861,28,False,70.0
Rajdhani Day,18/08/2020,380,12,246,,,Tuesday,False,11.0,12.0,619,753,21,False,70.0
Kalyan,18/08/2021,159,54,239,,,Wednesday,False,15.0,14.0,840,760,45,False,45.0
Rajdhani Day,18/08/2021,679,23,139,,,Wednesday,False,22.0,13.0,320,860,32,False,11.0
Rajdhani Night,18/08/2021,888,40,550,,,Wednesday,False,24.0,10.0,111,449,4,False,13.0
Time Bazar,18/08/2021,567,89,225,,,Wednesday,False,18.0,9.0,432,774,98,False,6.0
Kalyan,18/08/2022,890,73,120,,,Thursday,False,17.0,3.0,109,879,37,False,19.0
Main Bazar,18/08/2022,690,51,344,,,Thursday,False,15.0,11.0,309,655,15,False,17.0
Milan Day,18/08/2022,460,4,239,,,Thursday,False,10.0,14.0,539,760,40,False,74.0
Milan Night,18/08/2022,230,58,459,,,Thursday,False,5.0,18.0,769,540,85,False,18.0
Rajdhani Day,18/08/2022,368,77,223,,,Thursday,False,17.0,7.0,631,776,77,False,54.0
Rajdhani Night,18/08/2022,170,82,147,,,Thursday,False,8.0,12.0,829,852,28,False,42.0
Time Bazar,18/08/2022,133,79,450,,,Thursday,False,7.0,9.0,866,549,97,False,10.0
Kalyan,18/08/2023,367,64,248,,,Friday,False,16.0,14.0,632,751,46,False,9.0
Main Bazar,18/08/2023,679,20,235,,,Friday,False,22.0,10.0,320,764,2,False,31.0
Milan Day,18/08/2023,456,55,357,,,Friday,False,15.0,15.0,543,642,55,False,51.0
Milan Night,18/08/2023,590,44,257,,,Friday,False,14.0,14.0,409,742,44,False,14.0
Rajdhani Day,18/08/2023,248,49,135,,,Friday,False,14.0,9.0,751,864,94,False,28.0
Rajdhani Night,18/08/2023,488,9,577,,,Friday,False,20.0,19.0,511,422,90,False,73.0
Time Bazar,18/08/2023,156,25,249,,,Friday,False,12.0,15.0,843,750,52,False,54.0
Rajdhani Day,18/09/2018,168,52,129,,,Tuesday,False,15.0,12.0,831,870,25,False,3.0
Rajdhani Day,18/09/2019,580,39,360,,,Wednesday,False,13.0,9.0,419,639,93,False,13.0
Rajdhani Day,18/09/2020,390,26,899,,,Friday,False,12.0,26.0,609,100,62,False,13.0
Kalyan,18/09/2021,279,87,467,,,Saturday,True,18.0,17.0,720,532,78,False,23.0
Rajdhani Day,18/09/2021,470,14,130,,,Saturday,True,11.0,4.0,529,869,41,False,12.0
Time Bazar,18/09/2021,356,40,389,,,Saturday,True,14.0,20.0,643,610,4,False,15.0
Kalyan,18/09/2023,230,57,467,,,Monday,False,5.0,17.0,769,532,75,False,30.0
Main Bazar,18/09/2023,125,88,369,,,Monday,False,8.0,18.0,874,630,88,False,68.0
Milan Day,18/09/2023,122,50,668,,,Monday,False,5.0,20.0,877,331,5,False,5.0
Milan Night,18/09/2023,147,25,348,,,Monday,False,12.0,15.0,852,651,52,False,19.0
Rajdhani Day,18/09/2023,668,7,160,,,Monday,False,20.0,7.0,331,839,70,False,7.0
Rajdhani Night,18/09/2023,289,98,990,,,Monday,False,19.0,18.0,710,9,89,False,89.0
Time Bazar,18/09/2023,690,57,278,,,Monday,False,15.0,17.0,309,721,75,False,17.0
Kalyan,18/09/2024,369,87,160,,,Wednesday,False,18.0,7.0,630,839,78,False,30.0
Main Bazar,18/09/2024,467,73,238,,,Wednesday,False,17.0,13.0,532,761,37,False,15.0
Milan Day,18/09/2024,468,82,129,,,Wednesday,False,18.0,12.0,531,870,28,False,32.0
Milan Night,18/09/2024,690,57,269,,,Wednesday,False,15.0,17.0,309,730,75,False,32.0
Rajdhani Day,18/09/2024,177,51,579,,,Wednesday,False,15.0,21.0,822,420,15,False,44.0
Rajdhani Night,18/09/2024,789,46,178,,,Wednesday,False,24.0,16.0,210,821,64,False,52.0
Time Bazar,18/09/2024,449,75,366,,,Wednesday,False,17.0,15.0,550,633,57,False,18.0
Rajdhani Day,18/10/2018,223,73,670,,,Thursday,False,7.0,13.0,776,329,37,False,22.0
Rajdhani Day,18/10/2019,190,4,248,,,Friday,False,10.0,14.0,809,751,40,False,69.0
Kalyan,18/10/2021,368,74,338,,,Monday,False,17.0,14.0,631,661,47,False,13.0
Rajdhani Day,18/10/2021,130,43,256,,,Monday,False,4.0,13.0,869,743,34,False,39.0
Rajdhani Night,18/10/2021,135,94,347,,,Monday,False,9.0,14.0,864,652,49,False,48.0
Time Bazar,18/10/2021,278,77,278,,,Monday,False,17.0,17.0,721,721,77,False,2.0
Kalyan,18/10/2022,190,7,115,,,Tuesday,False,10.0,7.0,809,884,70,False,67.0
Main Bazar,18/10/2022,127,9,225,,,Tuesday,False,10.0,9.0,872,774,90,False,64.0
Milan Day,18/10/2022,470,15,113,,,Tuesday,False,11.0,5.0,529,886,51,False,67.0
Milan Night,18/10/2022,380,12,589,,,Tuesday,False,11.0,22.0,619,410,21,False,45.0
